LIMIT_BAL,AGE,EDUCATION,MARRIAGE,SEX,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
800074,58,3,2,1,5,-1,6,1,2,6,399541,979232,968077,189232,636168,428854,28810,49983,18785,8466,12438,40904,0
270220,28,2,3,2,4,2,5,4,1,1,48159,392546,218363,829025,915,324817,75928,1893,96299,81890,75925,57410,1
431217,79,3,2,2,7,5,1,2,-1,2,449495,206792,127987,474969,754598,433605,14646,3245,88459,62848,92100,52229,1
306208,38,3,1,2,5,1,2,4,9,-2,921331,412585,86536,900663,489057,397836,39874,60161,22411,56479,94815,74473,1
760186,35,3,3,1,7,8,3,3,5,7,996473,888188,622385,732229,980621,621746,80065,39408,45425,16759,19908,79080,1
810554,73,3,1,1,4,-1,6,1,-2,5,673382,42724,207167,741616,422759,325701,25498,9977,87921,60190,85651,43294,0
952324,44,1,3,1,0,6,2,-1,6,-1,90435,922975,860318,722722,895645,273055,15533,79907,89357,29344,6728,2107,1
78431,67,2,1,1,0,3,-1,9,3,2,676480,-93714,557112,239766,30651,666753,72842,57384,44682,85375,7855,88092,0
65745,37,4,2,2,6,0,4,3,1,2,197642,766905,-9579,57637,265769,589347,97989,59283,57769,26731,90828,92667,1
60081,42,2,3,2,4,7,3,3,3,7,585266,173443,492427,379925,81519,77680,6082,16815,21735,58599,45200,42709,1
998406,72,2,3,2,9,8,8,3,8,1,83484,943971,543836,655531,301605,857423,33963,71690,83058,92394,96853,45376,1
936215,40,2,3,2,-2,2,9,-2,6,1,785905,794705,469255,507504,-18036,899756,56654,79421,27307,39782,88912,86670,1
226204,30,4,2,2,0,3,0,3,9,9,352749,206460,952544,293760,906283,620270,75205,87157,54057,82420,28461,28457,1
946297,58,2,1,1,8,6,5,-1,9,-1,65022,746758,343701,210694,319034,-53864,8526,6845,19042,53184,89199,44762,1
411415,60,4,2,2,-2,2,0,7,6,0,540134,648787,474753,-17078,-10990,412068,47715,4976,13313,34950,29059,17482,0
610541,23,4,2,1,3,6,7,2,0,7,233140,-91107,88018,-77320,816544,-42135,26356,86336,51984,82422,21535,81225,1
308335,44,1,2,1,-1,-2,8,4,5,-1,443061,-83680,735569,909977,416951,13553,60784,41614,67623,90837,4656,86074,0
806643,51,3,1,2,4,9,1,7,-2,-2,902582,468109,-28104,611519,952148,661979,88541,70145,63891,61501,9714,11032,1
121086,49,4,2,1,5,7,6,-2,6,1,341789,516806,865659,494783,566585,893215,18471,97345,91057,70190,44574,86022,1
466285,64,3,3,1,3,1,1,2,4,6,871320,191026,349680,955371,790104,303727,61125,90821,5011,44589,52801,55448,1
984250,78,2,2,2,2,-2,-1,6,7,3,463933,361054,371379,128655,-79370,372467,98890,91194,56062,33710,95264,62606,0
424758,45,3,1,1,7,-1,6,0,4,5,739369,260958,-96371,431514,115525,-5763,63140,543,99427,76193,55782,70653,0
434528,76,3,3,2,1,-1,7,-1,3,-1,719663,732745,13576,398424,399847,142142,84276,48904,19947,42094,1044,70163,0
448458,55,3,1,2,6,7,5,7,-2,-1,316212,901610,429872,270151,825573,712641,95559,34961,63157,19422,92380,79598,1
898403,70,2,2,1,5,8,1,-1,-1,-1,958316,747424,441869,441132,-30774,50203,83664,68804,83260,70152,63123,25916,0
628071,53,2,1,1,2,2,8,0,8,8,77091,127206,323306,534212,991200,778062,33856,64253,21324,77763,40855,80366,0
659969,28,4,3,2,-2,-2,3,-2,0,5,202884,400138,551558,227789,952248,724061,54144,14582,43373,48315,25031,99379,0
622181,31,4,1,1,5,7,3,-1,-2,-2,894265,403593,4589,646374,681418,462114,49019,63061,64395,97576,28394,14954,0
982892,21,1,3,2,5,0,8,3,2,2,874438,647356,411775,923984,283256,836404,82854,62778,51482,34120,26677,65329,1
509797,57,2,3,2,4,8,-1,5,8,9,596666,284134,330323,764077,808559,872335,5405,63554,63492,50087,23829,60588,1
168763,24,1,2,2,4,3,6,1,2,1,654113,-28197,429530,642324,322703,426255,49363,79348,24874,15380,40818,4708,1
612248,24,2,2,2,5,-2,3,-1,3,8,597025,6807,859696,226420,-37921,652157,36118,4528,35178,59491,4595,34014,0
880820,71,3,3,2,-2,9,2,2,4,-2,683008,682692,905555,446926,918918,911431,8953,84470,82823,32585,2590,20580,1
32601,41,1,1,2,9,8,-1,9,7,9,468193,-82439,718586,383624,579600,552623,8436,40024,74543,19520,30584,89489,1
421236,24,1,3,1,0,-2,7,0,6,7,782356,-80260,359514,266694,610930,604357,16414,57326,15871,45267,82524,83129,0
149227,78,1,2,2,1,0,-2,2,4,4,776120,449924,426805,866090,243908,-17989,71364,87157,60227,39954,62989,84249,1
734479,23,2,1,1,8,6,4,0,3,-2,745306,625769,638407,969500,714339,839949,61292,72494,15998,58252,56305,65808,0
702137,28,4,3,1,3,-1,1,8,6,3,249988,314404,722846,157815,-35311,902969,42163,79236,41358,43642,17127,84690,0
291854,48,1,2,1,7,9,8,1,-1,9,-43975,129489,65480,864544,341527,451227,55094,99228,62894,53508,73788,14485,1
380858,41,4,3,2,9,3,4,2,3,-2,967861,15398,539949,403355,119879,-953,3461,8982,36082,51449,89350,26715,1
689892,46,2,3,2,7,0,2,4,2,8,879965,343006,302341,425901,845018,611302,41262,53472,87104,70835,7821,54305,1
663015,29,1,3,1,6,3,-2,-1,9,6,804878,545746,694242,745663,-29989,306449,48227,73612,24350,24334,52659,75901,0
946105,35,2,1,2,1,8,2,3,3,0,248806,441139,349379,801233,938700,178182,88080,99683,20816,69147,53871,60645,0
597515,61,4,2,1,3,8,9,3,7,9,56812,442555,808791,988291,691924,739129,75822,37295,72465,94817,26287,57267,1
670327,61,4,2,2,6,4,1,3,-2,-1,911570,91110,539526,-93664,764849,523081,18550,26192,86955,83853,69457,67869,0
618577,70,1,3,2,6,4,-2,4,8,4,755515,840208,554806,446505,124099,214375,12334,70816,46088,68553,13638,17905,0
161094,29,4,3,2,3,-1,7,8,2,-2,904668,663591,874268,670937,968623,700364,16090,13674,46489,90517,32114,40516,0
446679,25,3,3,1,2,0,-1,0,9,4,95894,664405,383530,393271,188210,-28972,25673,61100,78848,67666,76147,84265,1
740031,68,3,1,1,0,1,6,2,5,6,-79010,161249,395590,424166,-41026,784547,28187,16120,42755,11007,25000,19740,0
802154,24,1,2,1,2,5,9,9,0,1,-11004,341287,485004,212569,-65447,801520,7592,5444,77653,86918,20114,24929,1
692773,77,2,3,2,0,2,-2,6,0,7,714978,554426,373941,423019,27472,352565,73783,3809,51717,89867,57386,53382,1
877482,25,2,2,2,2,-2,7,6,8,-1,626145,392631,379555,878852,317431,938486,82682,51004,19970,98943,73671,89462,1
512648,78,2,3,1,7,6,1,4,4,1,709401,37906,310668,418093,382999,877090,22854,74575,18586,85877,6262,22701,1
768108,75,3,2,1,7,-2,5,6,4,6,345652,148496,36817,667996,886285,653694,16519,74246,13670,36466,51876,15552,1
771282,78,4,3,1,-2,-1,2,0,9,5,183108,339197,662574,443209,-33611,359819,79651,6192,92357,67337,94669,8455,0
489083,66,3,1,2,3,4,7,9,-1,9,136749,763942,520676,-76745,553434,471463,82848,14080,4570,87119,97210,42679,1
355740,44,4,3,1,4,8,4,4,5,2,813205,439151,46050,59476,667168,640504,72000,96153,60112,13808,56093,73744,1
863164,78,3,3,2,-1,0,8,-2,2,5,496704,212547,-81998,-76119,57326,951509,38430,84493,54946,15529,47803,4343,0
415513,70,2,3,2,0,3,-1,4,6,4,993305,61182,581220,204067,753908,365834,41419,94376,23328,66546,64511,45323,0
78323,69,2,3,1,7,5,1,0,-2,1,766489,611690,793511,618926,808462,263830,14004,80996,59721,49518,77493,97361,0
295960,23,2,3,2,6,2,1,0,8,0,726772,47193,-9485,893739,876202,983404,9047,98417,12755,21739,79350,90201,1
574983,59,1,2,2,5,-2,-2,4,1,-2,263852,857902,-91308,187006,314444,768043,63475,77735,87711,17424,69635,70140,0
422918,78,1,2,2,1,7,9,5,5,0,941771,329575,522405,16137,84737,404413,1202,19012,62198,67136,7745,64195,1
428458,67,4,1,2,8,9,5,1,6,5,659595,238775,879639,137323,623919,997864,87178,9774,49620,89276,48157,87771,0
65841,51,1,3,1,9,0,8,9,6,6,525738,588188,307557,53826,379363,66694,22434,59428,71834,68029,52937,71297,1
400642,75,3,2,2,5,8,0,-2,7,6,-30140,49413,651447,206612,751259,404319,20323,52884,52772,61906,44446,25986,1
208784,70,3,2,1,8,-1,9,2,8,2,179703,144444,845849,578675,931163,57708,89779,72225,58641,99673,8447,54281,1
117096,71,4,3,2,5,3,9,7,-2,1,224293,94626,441293,490704,-83605,324912,92099,5728,54452,26548,14959,78614,1
102764,54,4,3,1,3,2,1,1,-2,3,432066,764637,486553,314935,6948,940171,52812,68082,68613,17959,64988,66856,1
456790,29,2,1,2,-2,4,-1,6,4,9,53475,475166,769555,911503,344151,506095,37798,75653,34546,42115,19184,77462,0
620032,53,1,1,1,-1,-1,9,0,8,4,723239,-13113,15858,448889,-48607,600425,38723,7328,19054,60619,95927,659,0
824914,55,2,2,2,1,3,7,1,9,3,98183,686402,228721,848494,649974,275170,31670,44458,8337,15162,41656,39159,1
543459,25,1,1,1,1,8,2,7,3,2,138196,150718,-7335,94699,459595,746407,97982,20950,10149,5664,52398,95462,0
635043,62,1,2,1,-1,2,9,0,4,-1,808666,-8233,822910,247189,339849,296751,59884,66786,20290,21991,33033,9587,0
502148,65,4,1,1,6,3,2,0,5,0,125835,604264,843104,999102,551424,133774,71284,54505,14098,63707,2275,3925,1
642413,35,2,3,2,-1,2,0,4,8,6,-54271,486428,449924,-28443,421023,174440,65539,78198,74912,76981,51666,97229,0
927154,78,2,1,2,3,4,5,2,3,4,678406,738160,81505,499007,46436,573261,5806,93985,79669,84573,70739,88960,1
378226,72,1,2,1,2,2,-2,2,7,7,932190,744595,-74166,894118,644990,736397,69691,53012,36234,19942,45986,64476,1
13696,38,1,1,2,1,4,-1,1,7,9,687866,800294,104207,-56449,319853,281210,20872,85946,85491,24361,28716,57121,1
136310,53,4,2,1,3,-2,-2,7,9,-1,435413,851346,454454,564305,-53020,-99234,17007,82115,41764,61889,97621,13671,1
947562,44,3,2,1,1,6,3,5,7,9,22655,234404,660107,964319,238709,-1531,70507,26612,50867,60516,48242,22777,0
685673,50,2,1,2,6,3,1,-2,4,-2,904666,773921,109904,-17195,356475,183707,76877,30135,70250,86450,23938,56508,0
815581,68,2,1,2,8,6,7,8,8,-2,569330,936372,934714,58670,889938,245139,34499,81233,49960,36987,9983,1898,1
926496,60,4,2,2,7,-2,-2,6,4,-2,138918,590788,225156,438788,719644,685679,39126,94388,2587,84276,76843,45577,1
849953,36,4,3,2,4,-1,4,8,4,3,875301,886445,-35657,929587,699093,689537,61789,42234,95334,8158,28053,22238,1
55740,66,2,1,2,0,4,6,6,-1,2,-11342,39905,999610,6963,941148,247675,31409,44038,39971,75082,83562,55752,1
116611,49,2,2,2,9,1,2,8,0,4,964502,-99206,648686,922767,946139,979521,18049,34897,24975,26571,98031,1865,1
408172,58,1,3,1,7,7,4,2,7,9,-80024,-7212,213111,73446,409222,156902,93139,94942,22906,6967,92119,93899,1
478947,73,3,2,1,1,-2,1,-2,6,2,696861,158610,260052,538979,24136,316500,92012,64579,67156,65398,68066,74751,1
485828,74,2,1,1,-2,2,1,9,-2,6,924994,560073,449898,255445,12205,692184,52101,60854,76314,45413,39903,86935,0
783210,50,4,2,2,3,1,1,9,5,-2,269522,984399,845514,179062,-31345,618617,21221,59700,65550,6411,30025,75638,1
338785,38,1,2,1,-1,3,2,-1,4,6,744335,581804,180093,486826,-17722,182449,79961,32110,96435,61102,22173,60247,0
598099,54,1,2,2,1,4,5,-1,3,9,618584,603917,849777,379064,271920,494046,57977,99295,5379,93739,14625,20832,0
455376,48,4,1,2,2,8,1,3,-2,1,928441,510450,973774,661204,76744,-16879,47856,83450,58555,18359,76813,63490,1
716673,78,4,3,2,9,0,4,7,6,7,56227,91912,861184,989090,-7581,201212,97166,61931,79401,95290,33486,62683,1
597520,20,1,3,1,5,3,6,6,-1,4,284815,151803,613577,94994,483246,937709,11908,38097,70324,93743,57917,7362,0
811849,23,4,3,1,0,-1,3,0,7,-1,728826,172739,671714,951269,469763,381724,74285,1997,917,1437,25760,88534,1
690089,47,1,3,2,3,9,1,5,9,0,869586,-53125,272033,470533,986547,618855,10052,63129,18134,15492,70165,29278,1
122492,37,4,1,1,-2,7,2,-1,2,1,243350,349073,317546,959560,51400,807420,8569,66099,34705,99165,93290,68469,1
40099,45,1,2,2,6,1,5,2,6,2,937483,577205,-73548,71384,298753,611634,47597,30252,47216,1173,84988,61827,1
763494,59,2,3,2,9,7,1,9,9,9,833299,552168,699927,426988,863403,688131,38950,90881,15460,88570,73829,10257,1
433177,38,2,3,1,-2,6,1,1,5,-1,592577,257411,209510,251654,60803,854299,76343,61545,40869,12596,7051,45041,1
940106,74,4,1,2,-1,4,4,2,7,4,253270,299557,276282,404636,139840,969841,41735,83538,38011,54338,8175,24538,0
652762,74,3,2,2,-2,-1,3,1,1,3,731743,474617,821936,525441,856881,466302,89608,61473,17662,15331,92210,29767,1
281400,79,2,2,2,5,3,-2,-2,5,6,298380,990838,471042,513799,-58757,74827,51867,71027,20803,39360,93031,82805,1
489336,76,1,3,2,1,1,6,-2,6,4,718477,468891,-81681,591313,534885,850572,44015,87909,49602,6337,96588,44879,1
777876,25,3,3,1,-1,5,2,3,9,7,838065,992928,559762,129238,607514,958471,87423,50783,16668,49678,96644,23826,1
568969,20,1,2,1,4,9,7,5,8,7,24129,885076,-19436,741866,388545,74812,16599,50455,85553,35215,51412,55540,0
101328,27,1,1,2,5,5,8,4,2,-1,-2531,94600,451243,672772,378686,464193,2492,6424,37081,76638,32222,73735,1
752800,52,2,2,2,6,-2,-1,1,-2,0,-67677,-32064,901301,892318,838519,975270,74791,55664,88877,27040,43727,68885,1
992293,70,4,2,2,2,5,2,2,8,0,929128,167033,642624,-70681,198511,128466,58686,64856,42046,72747,51174,85957,1
315505,62,4,3,1,0,7,5,5,3,5,888098,718136,24598,349997,522003,678704,89491,81446,83882,39814,79067,74093,1
467719,40,1,1,1,-2,4,3,3,1,5,242744,727148,736004,363529,935580,386016,31563,82652,49668,61005,67696,92298,1
44540,43,2,1,1,5,-2,5,5,3,0,923027,650672,373750,-11365,836370,167167,68147,63957,42371,70332,3951,62014,1
167608,44,1,1,1,3,0,2,3,-2,5,838101,122334,-97193,314981,739806,640034,6966,23921,32536,44288,14022,68155,1
94700,66,3,3,1,2,2,1,5,1,2,963012,563851,189035,289197,515556,10719,84478,23322,39470,29290,80842,24052,0
990547,74,1,1,2,4,0,7,9,2,8,350971,358909,-97190,84845,483877,30395,57594,26337,58794,28476,57125,3598,0
350676,76,2,1,1,2,0,0,9,3,1,630937,824876,817262,313319,697352,862794,93003,65832,93183,74239,10490,62691,1
721935,62,1,3,1,8,-2,-1,1,2,9,539546,-10448,904826,949909,898382,395031,48417,36817,42166,97020,92101,65815,0
399770,38,2,2,2,1,5,6,7,-1,8,353668,424088,989358,-54038,440118,136070,30105,96265,36345,85822,80702,69321,1
406087,48,4,1,1,2,6,-2,-1,0,1,75207,624750,119952,715041,325800,862023,26166,97380,37588,78281,36383,68481,0
56002,72,2,2,2,9,2,7,0,2,1,190341,51361,133900,800305,605489,128540,86888,35766,59281,21027,6794,65985,1
59812,29,3,1,2,8,-2,-1,2,8,-2,488696,208048,-83836,909590,430149,-7151,68572,17599,65105,48764,12523,69918,1
425842,75,2,2,1,4,-2,3,1,4,8,957935,178105,727471,-73565,1929,201329,72127,48621,17447,35568,57751,79200,1
725339,31,3,2,1,8,6,3,2,1,4,56470,732225,231525,367361,181128,202837,53648,54832,25280,41108,57762,27929,1
267906,52,3,3,1,3,-2,9,-2,8,8,-45288,610594,789609,954157,995707,951452,72750,62372,94456,33852,84685,56135,0
118946,75,1,3,1,7,6,-2,-2,3,7,193247,646385,289424,110779,807952,155916,94847,4725,39229,4056,98437,73428,0
76668,26,3,1,2,7,0,5,9,6,7,792974,278340,759279,783347,614106,273514,24012,93380,43850,55901,82127,18668,1
109003,36,2,1,2,9,0,8,-1,7,1,863503,840003,966893,-10287,513234,51052,42687,98745,75913,75472,34540,97667,0
745430,77,4,3,1,8,1,1,8,4,-1,23483,916582,823326,454330,290988,562182,13852,97956,18308,53802,97701,93918,1
230462,79,2,1,2,6,2,4,-1,0,-2,546308,817883,542567,714466,564722,-50399,53137,82780,5003,40846,8263,59874,0
839430,29,4,1,2,7,3,7,5,8,0,351621,727161,-12019,238040,122901,46722,47590,98203,41472,6390,39536,9755,0
729174,50,3,3,2,-1,3,6,7,2,-2,109468,477651,626382,25836,689655,493696,72584,73505,11825,70776,56369,85771,1
638889,79,1,2,1,4,7,-1,1,6,8,113472,999598,913226,757164,325186,415307,60306,54106,20126,37931,78721,49618,1
973111,25,3,1,2,-2,6,4,3,2,2,518787,13875,446550,733945,739395,763505,78138,85233,16997,77541,60716,25400,0
279956,36,3,3,2,5,-2,-2,-1,0,3,795543,123652,619733,181250,945223,301630,22749,62439,4413,62478,1510,31580,1
71844,69,4,1,2,1,6,0,-2,5,8,370572,662071,348548,411666,820387,751264,92679,14451,68976,69360,20917,23475,0
735453,56,2,1,1,5,1,1,9,4,3,522385,-15169,982114,61066,602157,915129,6602,75026,58522,66059,67393,16138,1
405395,37,1,3,2,5,4,0,4,9,3,102934,682102,113435,840621,344301,313678,84529,98544,46123,21684,8379,20997,1
709158,45,1,3,2,1,3,5,1,2,4,94149,728320,87489,158978,28330,751283,83848,18325,36755,1866,13990,22952,0
84601,68,1,1,2,1,6,8,1,2,-2,848571,462561,990667,381235,645169,713616,80730,47766,23970,22254,67438,48416,1
935779,73,1,1,2,2,-1,9,-1,-2,1,455295,137772,996996,445161,94141,133343,74252,94167,92807,39655,347,57399,1
978078,35,2,2,2,4,8,9,6,5,7,41000,795645,719,707688,187577,917876,66029,69563,31196,14333,49636,9869,1
320001,27,1,2,2,3,-1,4,-1,3,7,759178,-94911,955392,723946,987133,637191,47509,28220,34573,15149,47708,38407,0
397699,43,4,3,2,-2,4,0,2,2,6,678574,266154,605262,42847,99447,57192,36234,12003,21326,98476,63961,87277,1
504700,32,4,1,1,3,9,4,3,4,7,112364,679236,11864,300118,322393,628012,46738,66559,30279,31853,54518,42109,0
292844,48,1,3,1,0,6,-1,0,-1,9,259356,491441,404768,595411,451000,149570,88279,69698,64874,59297,9376,61911,1
792215,51,1,3,1,6,2,9,8,0,-1,649453,648499,285455,208564,21473,347690,25845,89092,44078,46602,49076,9500,1
442680,43,2,1,1,0,4,8,0,6,5,-79378,702096,167323,4388,24004,554581,35891,68509,66026,92756,27709,62232,1
183423,35,2,2,1,6,8,8,3,2,8,524732,860389,528154,790793,618830,118105,25328,72584,11237,43864,90246,59912,1
103330,30,1,3,1,2,5,0,2,3,4,68057,194665,979081,247919,707476,-95401,98652,79181,79828,75767,86258,61206,1
235391,51,2,3,2,9,5,4,2,5,4,801513,201024,-33134,913127,117173,829950,33176,25024,68573,69207,24522,93610,1
223606,25,3,1,1,7,1,7,2,0,0,573207,25800,790146,821681,-29791,812002,77084,10720,55046,29148,84078,28572,1
417085,78,1,2,1,5,7,2,6,-2,-1,52436,-77820,638406,342974,399323,369679,97671,83338,68586,2912,6572,51021,0
201387,54,2,2,1,6,4,9,5,1,-1,700360,122411,282218,76771,291122,207222,59852,60734,99461,50202,60193,33881,1
251133,52,4,1,1,6,-2,6,1,-1,9,246937,868644,421606,464172,198089,845084,80300,98678,80839,56058,8159,47105,1
496904,37,1,3,2,4,1,5,3,6,0,181829,440192,902141,30031,72036,468917,29193,96014,22961,48120,92881,8467,1
424170,56,1,1,2,7,9,3,2,1,0,699188,613294,107405,-46359,528980,912151,53517,78777,20855,54988,98186,85479,0
696915,32,4,1,2,-2,2,9,8,6,7,385218,137030,953761,397399,957340,156350,7703,15777,61295,55344,38424,87964,1
335497,29,4,2,2,5,7,1,3,4,-1,887600,464373,748274,-71924,621723,33133,41450,86298,79159,38141,24293,37643,1
485406,56,2,3,1,4,9,0,8,4,4,390234,521003,669590,346929,544091,173373,27210,27090,27861,63477,17371,93006,0
448242,45,4,3,2,1,4,3,5,-2,-1,229859,-63921,709584,181718,678554,680076,24881,43682,82112,16783,90284,11445,1
372916,65,3,2,1,3,9,6,3,-1,3,703917,801047,81910,825358,-7802,-93705,27890,7955,77452,97344,35992,8220,1
188048,36,1,3,2,7,3,2,3,4,8,571583,291114,976389,96466,637008,610380,77341,80986,91895,84433,36820,37557,0
363646,20,3,3,1,-1,1,9,-1,9,2,-67279,456245,209261,312357,194893,27615,30849,38061,28076,75220,58226,91359,1
386087,44,2,1,1,1,0,4,4,2,4,878810,944337,878883,954894,551211,225969,79265,60327,10880,12697,71467,71953,1
381994,53,4,1,2,5,8,4,9,4,8,643199,10944,688741,864284,584806,430225,60903,88816,47097,67859,48716,59643,1
579383,58,1,1,2,1,3,4,9,0,8,259245,87321,435330,86468,476072,499418,1642,53993,20031,2362,79521,21383,1
155342,29,4,3,2,7,7,6,0,5,4,630273,607279,844048,903436,38755,214430,20366,85989,9133,79029,38917,74910,1
696268,39,4,3,2,1,9,-1,9,1,5,627586,-15043,16982,488321,337738,131345,63011,83335,37855,90443,28614,88220,1
811955,26,2,3,2,1,2,5,9,5,1,861330,-62880,502308,219310,962173,258858,57356,9339,42580,27907,8263,79996,1
72433,75,2,3,2,9,9,-1,4,3,7,570171,-62525,79864,291080,499174,518507,38660,49228,33416,5824,29237,20431,1
974572,35,2,2,2,7,0,8,9,6,2,342148,841487,808076,443528,475612,144820,15266,85559,12778,99969,84523,68956,1
554279,56,2,2,1,6,1,-2,2,3,7,953733,544209,598213,712865,963342,-73047,59632,40597,34803,23768,90535,70300,1
282919,48,1,3,2,8,-1,9,1,1,1,466932,277142,970237,-53160,172641,728897,73898,43351,44109,72964,33511,89247,0
481017,79,3,1,1,-1,6,7,7,0,4,958825,435145,541083,-82389,524264,417014,82938,50527,63862,575,60747,83119,0
357139,31,3,1,1,4,4,3,9,1,0,489923,-69686,622719,569432,173541,904384,34170,65588,74699,70233,64489,50266,1
988754,36,1,2,2,0,9,-1,-2,8,7,762121,371169,317890,835122,663661,347828,3421,10001,88362,24604,76503,98422,1
157745,67,4,2,1,9,7,2,9,4,-1,-26172,997008,348286,99416,270703,518709,11655,84238,57524,98014,89336,95097,0
657096,39,1,3,2,1,0,-2,5,5,1,-43318,345085,-53348,586262,209765,427339,81670,90906,54641,43666,30766,40042,1
692416,45,3,3,1,-2,5,4,-1,-1,2,558435,678483,537106,343564,805705,16732,4683,64868,5384,85633,47317,30543,0
147686,67,3,3,2,9,5,-2,7,6,8,546773,230209,48110,992571,650047,-21036,48944,73980,61247,42431,10133,33276,1
17415,38,1,3,2,0,8,9,5,4,-2,417057,814577,497245,940661,45794,632587,55566,82894,47885,31289,71687,91312,1
780326,77,2,3,2,-1,-2,9,4,4,0,358587,615799,741867,-51984,474940,491854,99901,59961,39015,33299,6668,51502,1
447100,66,4,1,2,7,2,5,0,9,5,608212,917984,231786,478478,421395,945968,31378,35221,47049,56900,97562,33509,1
944468,31,1,1,2,4,2,9,8,7,8,823666,918391,-68407,150378,701204,686957,5286,4297,4332,21521,23788,62719,0
965230,40,3,3,1,3,9,2,4,1,2,787699,76404,-50270,819924,430300,313190,18560,11735,6483,6603,29653,21130,0
788493,61,2,1,2,-2,0,2,-2,4,-2,954107,110495,414675,760741,52800,964110,94813,42428,81041,27440,34307,94889,0
309188,77,4,3,2,8,-1,0,2,-1,1,-83654,520172,356728,367812,190722,-27211,32620,13902,39740,83833,37806,5274,1
722509,73,3,3,1,9,-2,-1,-1,8,5,501323,462570,151752,-49238,152092,796071,65782,26540,59975,36550,64670,97051,0
178616,53,4,2,2,5,1,3,-1,7,5,930843,22981,796095,471067,321979,620911,71831,72508,69067,47031,67676,64543,1
59976,26,2,1,1,6,9,1,0,0,-1,959486,958422,710517,-72342,73676,-46088,63972,93774,6433,12687,42330,21190,1
435468,64,3,1,2,-2,8,7,4,-1,6,545196,353817,777802,909972,213535,280802,98216,40137,13153,25918,23810,85273,1
275976,54,2,2,1,2,7,9,-1,9,7,297841,-23278,324343,178148,902158,566589,86007,87264,17696,13187,90708,42051,1
231883,34,1,1,2,4,-1,1,1,2,-2,39449,433257,957491,-49800,132864,637969,51418,68652,50068,19328,16949,91298,1
221509,20,1,2,2,-1,2,3,1,-2,7,415532,773407,556014,470184,685505,327218,26474,45465,22293,44258,15970,54229,1
506965,45,4,1,1,3,9,-1,-2,-1,5,551375,409937,869516,155659,-85222,276156,19803,25098,39575,54670,32499,79225,0
830580,54,2,3,1,5,8,-1,4,8,5,373106,-34866,252620,839330,635789,356824,21514,55544,58161,55923,68151,78888,1
