age,gender,driving_experience,car_age,car_value,car_category,annual_mileage,traffic_violations,previous_accidents,urban_driving_percent,night_driving_percent,credit_score,married,children,has_garage,education_level,income_level,claim_occurred,claim_amount
69,male,31,7,56033,sports,43668,0,1,90,14,361,1,0,1,masters,183576,0,0.0
63,female,42,15,91089,truck,12718,0,0,19,89,745,0,1,0,masters,179140,0,0.0
44,male,7,17,77972,sedan,17784,0,0,0,10,386,0,0,0,masters,185937,0,0.0
46,female,2,8,52219,SUV,31683,0,0,63,6,698,1,1,1,bachelors,158509,0,0.0
64,female,11,11,39477,truck,45590,0,1,80,46,423,1,1,0,masters,65875,0,0.0
45,female,19,18,94780,sedan,44997,1,0,0,7,818,1,0,1,bachelors,133017,0,0.0
52,female,15,17,47721,sports,32428,1,0,60,4,582,0,0,0,bachelors,25723,0,0.0
25,female,13,4,72228,SUV,37759,0,0,78,80,813,0,2,1,bachelors,134845,0,0.0
33,male,15,1,20523,SUV,27490,0,0,0,86,456,0,0,0,bachelors,43194,1,7708.878541381671
59,female,48,6,37326,SUV,41701,1,0,80,65,525,1,3,0,high_school,186465,0,0.0
53,male,42,9,47205,sports,48351,0,0,45,90,693,1,1,0,phd,160582,0,0.0
47,female,48,14,5125,SUV,42001,0,0,59,62,565,1,1,0,phd,107465,0,0.0
35,female,32,6,71735,sedan,46856,0,1,42,20,565,0,2,0,bachelors,166515,0,0.0
19,male,29,4,21375,truck,17410,0,0,43,70,848,0,2,1,masters,43358,0,0.0
66,male,11,14,7711,SUV,36386,0,0,37,89,587,1,0,1,bachelors,95921,0,0.0
30,male,14,19,37437,SUV,10362,0,0,1,93,591,1,4,1,masters,104335,0,0.0
21,male,17,19,33022,sedan,40407,1,0,81,11,619,0,1,1,high_school,21616,0,0.0
43,female,27,14,14182,sports,25011,1,0,11,10,772,1,3,0,phd,27062,0,0.0
42,male,22,9,98177,SUV,8042,0,1,92,53,698,1,0,0,bachelors,170558,0,0.0
47,female,13,13,93148,sedan,26286,0,0,22,80,372,1,3,0,high_school,112962,0,0.0
28,male,29,9,76531,sedan,12391,0,0,8,9,827,0,2,0,bachelors,58296,0,0.0
24,male,32,16,45950,sports,27999,0,0,7,15,382,0,2,1,bachelors,133318,0,0.0
48,female,44,13,17920,sports,3018,0,2,49,14,473,1,1,1,high_school,106276,0,0.0
61,female,14,1,27144,truck,13952,0,0,79,57,727,0,1,1,masters,37051,0,0.0
27,male,6,15,89418,SUV,17240,0,0,61,78,590,0,1,0,masters,126100,1,3103.6175601839204
56,female,14,12,7565,truck,22262,0,0,22,83,680,1,3,0,masters,91529,0,0.0
30,female,41,8,93909,sedan,20282,0,0,92,3,662,1,0,1,bachelors,115477,0,0.0
48,female,45,6,58942,SUV,23459,0,0,58,95,485,1,1,1,masters,45463,0,0.0
24,female,37,15,75560,sedan,35815,0,0,9,21,304,1,1,0,masters,41929,0,0.0
73,female,45,9,29691,sedan,18942,1,0,11,34,561,1,3,0,bachelors,121176,0,0.0
66,female,43,8,38799,sedan,2722,0,0,61,13,478,0,0,1,high_school,171269,0,0.0
59,female,10,6,71777,sports,37820,1,0,75,93,441,0,3,1,phd,147826,0,0.0
78,female,28,15,39510,sports,2651,4,0,29,30,567,0,0,0,masters,122011,0,0.0
59,male,30,8,92919,SUV,22606,1,0,73,73,769,0,0,1,high_school,126712,0,0.0
73,female,24,16,82366,sedan,35546,2,0,77,69,367,0,0,0,bachelors,84318,1,5608.297958070466
53,male,23,19,33975,sedan,1683,0,0,67,90,406,1,0,1,bachelors,54932,0,0.0
37,female,18,6,58242,SUV,43239,1,0,46,10,736,1,0,1,masters,195705,0,0.0
21,female,1,10,51546,truck,19394,1,0,83,35,330,1,0,0,masters,104908,0,0.0
71,female,21,7,97087,sedan,47705,2,0,40,73,846,1,1,1,high_school,191839,0,0.0
24,female,19,6,28267,sports,19966,0,0,6,79,820,0,1,1,masters,198973,1,258.5645615510602
71,male,32,18,82911,truck,27469,0,0,93,23,341,1,1,0,high_school,145589,0,0.0
18,male,7,19,92049,truck,9505,2,0,87,84,486,1,0,0,bachelors,198550,1,6932.742456815244
61,female,24,11,74939,truck,41211,0,0,73,39,600,1,0,1,high_school,134977,0,0.0
73,male,45,6,9897,truck,6492,2,1,51,99,560,1,2,0,bachelors,74396,0,0.0
62,female,8,7,5163,truck,17827,0,0,44,41,789,1,2,1,masters,118466,0,0.0
59,female,33,6,57540,truck,28492,1,0,37,86,556,0,1,1,phd,116452,0,0.0
64,male,22,5,87915,SUV,4266,1,0,35,20,366,1,1,0,high_school,118104,0,0.0
76,male,4,8,35030,SUV,6909,1,0,80,95,519,0,2,1,phd,67630,0,0.0
30,female,24,12,60313,truck,13869,1,1,84,80,622,0,1,1,high_school,158702,0,0.0
72,female,7,6,34870,sports,40782,0,0,57,50,358,1,2,0,high_school,152635,0,0.0
39,male,15,7,34482,SUV,22863,0,1,45,80,477,0,0,1,phd,57058,0,0.0
71,female,47,16,36058,SUV,45055,1,0,66,54,760,0,1,0,phd,87334,0,0.0
38,male,44,16,62255,truck,8819,0,0,64,84,589,1,0,1,masters,132976,0,0.0
39,female,14,15,97407,sports,30136,0,1,17,3,411,0,1,0,phd,75571,0,0.0
45,female,0,1,69930,truck,15837,0,1,1,61,623,0,0,1,phd,196942,0,0.0
26,male,21,7,55500,sports,48954,0,2,3,86,481,1,0,1,masters,135440,0,0.0
43,male,2,16,31379,sports,11056,0,0,95,24,765,1,0,0,phd,41997,0,0.0
26,male,37,12,72787,sedan,1715,0,0,82,95,523,1,1,0,phd,88852,0,0.0
32,female,13,17,28674,SUV,18275,1,1,83,69,697,0,2,1,masters,80619,0,0.0
27,female,35,9,11590,truck,21191,1,0,41,13,459,0,0,0,phd,182577,0,0.0
41,female,17,1,36432,SUV,17884,1,0,48,40,753,0,1,0,high_school,149336,0,0.0
75,female,46,1,45426,SUV,46462,0,1,48,56,662,0,0,0,high_school,22412,0,0.0
74,male,40,13,54584,sports,9894,0,0,6,37,302,1,1,0,phd,57810,0,0.0
78,female,17,15,92663,SUV,19717,0,0,8,61,659,1,1,1,phd,181159,0,0.0
59,female,2,6,43015,sedan,19578,0,0,70,40,614,0,3,0,phd,40221,0,0.0
25,female,9,11,78251,truck,24321,0,2,26,44,321,0,1,1,bachelors,192903,1,3720.7016714343617
41,male,48,13,74353,SUV,43969,1,0,20,79,720,0,2,0,phd,174216,0,0.0
33,female,38,3,87990,truck,25959,0,1,34,95,425,0,0,0,high_school,174866,0,0.0
66,female,46,3,9600,SUV,11515,0,0,87,15,704,1,0,0,phd,165362,0,0.0
43,male,0,17,29690,truck,10077,0,0,95,18,567,0,1,1,bachelors,144662,0,0.0
44,female,26,2,38762,truck,22443,0,0,75,36,405,1,1,0,masters,153083,0,0.0
54,female,26,0,42499,truck,11443,0,1,86,84,844,1,1,1,bachelors,67147,0,0.0
21,male,10,16,92988,SUV,38208,0,1,35,78,470,1,0,0,bachelors,75360,1,4172.106179161275
67,female,48,6,12670,sedan,2783,1,2,92,60,604,0,2,0,high_school,31441,0,0.0
41,female,4,15,91687,truck,14113,0,2,66,25,633,1,1,0,phd,176208,1,3827.1455060234507
36,female,6,4,22341,sports,6385,0,0,42,93,317,1,2,0,high_school,193122,0,0.0
53,male,18,18,78823,sports,37885,1,0,7,78,699,0,0,0,bachelors,70147,1,2964.8702476682074
77,female,28,6,89074,sports,7982,0,0,97,63,467,0,0,1,bachelors,140154,0,0.0
56,female,14,13,22015,sedan,36351,0,0,77,12,634,1,0,0,phd,139877,0,0.0
27,male,34,1,70126,truck,43689,1,0,35,90,454,0,0,1,masters,21477,0,0.0
42,male,46,2,60197,sedan,14407,1,0,47,86,675,0,0,0,high_school,159472,0,0.0
35,female,36,16,54849,truck,16316,0,0,45,33,380,0,0,0,masters,154958,0,0.0
36,female,11,15,20852,sedan,47524,0,1,31,97,749,0,1,0,bachelors,45565,0,0.0
53,female,29,7,60361,truck,25838,2,0,6,22,609,1,0,0,masters,195310,0,0.0
27,female,19,17,26258,sports,28207,0,0,73,19,654,1,3,0,high_school,27250,0,0.0
50,male,36,14,67355,truck,49116,0,0,11,53,623,0,0,0,bachelors,65341,0,0.0
72,female,2,6,46508,sedan,29402,0,1,54,72,527,1,4,1,bachelors,67975,0,0.0
67,male,8,8,72784,truck,3430,0,0,22,57,490,1,1,0,masters,93160,0,0.0
22,male,40,5,76728,SUV,40828,0,0,74,58,596,1,1,0,phd,87194,0,0.0
64,female,38,17,32410,truck,3936,1,0,51,19,488,1,0,1,phd,114625,0,0.0
66,female,25,17,14895,sports,12864,0,0,12,38,492,0,1,0,high_school,29453,0,0.0
52,male,1,13,76942,truck,26115,0,0,75,77,812,0,0,0,phd,44921,0,0.0
61,male,22,13,38924,SUV,10307,0,0,70,89,308,0,0,0,bachelors,89997,0,0.0
51,female,22,13,75831,SUV,7709,0,0,52,90,442,1,1,1,bachelors,106372,0,0.0
50,male,20,3,17264,SUV,30854,1,1,62,97,786,0,0,0,masters,163420,0,0.0
72,female,15,3,33038,sedan,42843,1,0,73,92,493,0,1,0,bachelors,178079,0,0.0
38,female,8,14,14136,SUV,21707,0,0,70,31,821,0,1,1,bachelors,43714,0,0.0
34,male,12,14,18213,sedan,40384,0,0,50,40,732,1,2,1,high_school,122977,0,0.0
39,male,27,17,82608,SUV,36187,1,0,57,68,438,1,2,0,phd,99884,0,0.0
65,female,26,13,32431,sedan,2399,0,0,26,67,329,1,0,1,phd,152360,0,0.0
54,male,16,0,47290,SUV,43536,0,0,6,86,578,1,1,1,phd,99764,0,0.0
32,female,37,9,72539,SUV,25188,1,0,49,20,341,1,2,1,high_school,137203,0,0.0
52,female,35,19,90535,truck,15245,0,0,23,96,527,0,1,0,phd,112996,0,0.0
45,female,0,9,47747,SUV,46746,0,0,86,23,779,0,2,0,masters,190218,0,0.0
24,male,17,9,80974,truck,24371,0,1,24,15,716,1,0,0,phd,98740,0,0.0
49,female,8,1,84763,SUV,48204,0,0,43,31,500,0,1,0,bachelors,58716,0,0.0
28,female,12,7,74208,SUV,33286,0,1,35,82,620,0,1,0,high_school,40935,1,4055.589637087957
27,female,39,0,77994,truck,22693,1,0,56,25,667,0,1,1,masters,104569,0,0.0
26,female,44,0,89075,truck,35303,1,0,96,2,625,0,1,1,high_school,37572,0,0.0
31,female,14,3,74015,sedan,22137,0,0,36,98,609,1,3,0,masters,25160,0,0.0
30,female,42,6,19887,sports,42049,0,0,51,81,660,0,1,1,masters,156404,0,0.0
78,female,43,8,5051,truck,16365,1,1,62,6,827,1,0,0,bachelors,91116,0,0.0
74,female,45,15,72695,sedan,14450,0,0,6,95,602,1,0,1,phd,170662,0,0.0
79,female,3,4,74926,SUV,5190,1,0,93,87,578,1,0,1,phd,173632,0,0.0
42,female,32,1,90571,truck,43861,1,0,59,15,620,1,0,0,masters,166982,0,0.0
19,female,23,10,33491,truck,44639,0,0,94,52,776,0,3,0,masters,139715,1,2230.7500751094285
52,male,35,17,21080,SUV,24937,0,0,36,87,603,1,1,0,phd,172564,0,0.0
24,female,40,18,39880,SUV,8452,1,0,20,3,818,0,2,1,high_school,159943,0,0.0
38,female,9,12,64965,SUV,4960,1,0,97,44,355,0,2,0,masters,24595,0,0.0
35,female,35,10,52361,SUV,40602,2,1,45,31,491,1,1,0,masters,111633,0,0.0
20,male,19,19,92685,sports,31185,1,0,20,97,321,1,3,1,high_school,156470,0,0.0
59,female,40,18,85875,truck,11564,1,0,83,82,379,1,1,1,high_school,64767,0,0.0
71,male,44,16,99841,SUV,48510,0,0,97,77,583,1,1,0,phd,159565,0,0.0
78,female,43,4,71890,SUV,6091,0,0,71,57,727,1,2,0,phd,80933,0,0.0
56,female,10,12,76156,sports,31519,0,1,95,12,402,0,0,0,high_school,72038,0,0.0
58,male,11,19,74290,truck,4710,1,0,51,21,441,0,0,1,high_school,137344,0,0.0
66,female,17,0,21593,sedan,40395,1,1,93,94,702,1,1,0,bachelors,148079,0,0.0
28,male,29,9,21167,truck,8988,1,0,28,43,461,1,0,1,bachelors,75550,0,0.0
56,male,43,7,93091,sedan,36754,0,0,68,43,515,1,1,1,phd,75118,0,0.0
41,female,47,7,38005,sports,29114,1,0,93,29,777,1,1,1,masters,97013,0,0.0
77,female,36,18,70471,SUV,24074,0,1,75,22,550,1,0,0,high_school,41104,0,0.0
63,female,19,5,55728,sports,22198,0,0,38,11,709,1,0,0,phd,193423,0,0.0
36,female,24,11,13691,truck,11509,0,0,26,13,618,0,1,1,bachelors,144607,0,0.0
21,male,11,6,14756,SUV,26180,1,0,76,35,687,0,0,1,masters,171507,1,6178.367053476661
43,male,20,15,41308,truck,49068,0,0,9,44,384,1,3,1,bachelors,143441,0,0.0
55,female,24,8,69079,sedan,46433,0,1,35,71,814,1,1,1,bachelors,43580,0,0.0
59,male,10,9,70524,truck,17560,0,0,94,23,304,1,0,1,bachelors,184196,0,0.0
49,male,8,9,65466,sports,44281,1,0,15,2,534,1,2,1,masters,182194,0,0.0
56,female,49,9,14327,sports,43674,0,1,35,77,712,0,1,1,bachelors,191149,0,0.0
62,male,24,19,33520,sports,39938,1,0,89,50,674,0,1,1,phd,193118,0,0.0
63,male,34,15,48308,SUV,36391,0,0,83,74,574,1,2,0,masters,50067,0,0.0
53,female,31,0,99436,truck,29731,0,1,33,54,670,0,1,0,high_school,181995,0,0.0
57,male,48,16,21533,SUV,20162,1,1,36,37,831,1,1,1,high_school,112479,0,0.0
54,female,13,13,98318,truck,49344,1,0,71,91,693,0,1,0,high_school,91818,0,0.0
50,male,0,18,49488,sedan,26236,1,0,67,86,303,0,0,0,high_school,193230,0,0.0
53,female,16,16,72160,truck,38133,4,1,58,81,833,1,2,1,bachelors,36136,0,0.0
20,male,24,13,45429,truck,12379,1,0,28,19,823,1,2,1,bachelors,182400,0,0.0
26,male,7,7,56726,truck,5340,1,0,30,96,705,0,2,1,high_school,172757,0,0.0
25,female,4,8,91348,truck,5755,1,0,65,1,712,0,0,0,masters,134586,0,0.0
50,female,4,7,78065,sedan,49731,1,0,88,25,488,0,1,0,bachelors,170241,0,0.0
76,female,40,12,25653,SUV,42866,0,0,2,1,616,0,2,0,bachelors,36880,0,0.0
23,female,34,16,61921,sports,49759,1,0,68,66,838,0,1,0,masters,174752,0,0.0
58,male,18,18,98396,truck,20905,0,0,21,83,730,1,0,1,masters,42025,1,4621.636152183192
56,male,22,6,18654,sports,19259,0,0,79,73,639,1,0,0,phd,152748,0,0.0
21,male,8,16,7108,sports,32255,0,1,72,41,818,0,1,0,masters,168124,1,4427.934456243659
30,female,29,0,74483,sports,37726,2,0,52,84,729,0,2,0,high_school,185486,0,0.0
66,male,49,4,12899,sports,35904,0,0,47,39,726,0,0,0,high_school,172836,0,0.0
77,male,15,5,18372,truck,44556,0,0,72,8,821,1,1,0,masters,179690,0,0.0
19,female,32,1,42682,sports,42813,1,0,75,1,814,1,2,1,phd,133716,0,0.0
77,female,1,15,72799,truck,32614,0,0,46,27,599,1,0,1,phd,23162,0,0.0
22,male,13,4,96724,sedan,1506,0,0,41,2,353,0,1,1,high_school,58566,0,0.0
61,female,45,4,41583,SUV,9599,2,0,3,15,461,0,1,1,high_school,148227,0,0.0
44,male,0,11,34295,SUV,22774,1,0,81,3,748,1,1,0,masters,155603,0,0.0
49,male,25,2,71113,truck,9715,0,0,81,22,510,1,1,0,bachelors,88314,0,0.0
38,female,24,15,85565,truck,22997,0,0,41,93,746,1,1,1,phd,196742,0,0.0
25,male,15,5,54574,SUV,36818,0,0,42,76,369,1,0,0,high_school,97357,0,0.0
55,female,14,14,69934,sports,15783,0,0,96,5,600,0,0,0,masters,72766,0,0.0
25,female,25,14,35066,truck,32262,1,0,41,73,367,1,2,0,masters,182264,0,0.0
67,male,46,15,88149,sports,24476,0,0,2,54,581,0,1,1,masters,144373,0,0.0
20,male,43,19,90096,truck,3397,0,0,58,80,453,0,3,1,phd,134762,0,0.0
71,male,15,12,13945,truck,41680,0,1,80,7,761,0,2,0,bachelors,118072,0,0.0
61,female,13,11,34418,sedan,28475,0,0,75,72,523,0,2,0,masters,69539,0,0.0
78,male,28,9,87607,sedan,35077,0,0,10,97,667,0,0,1,masters,54273,0,0.0
75,female,23,13,54874,SUV,40970,2,0,80,80,488,0,0,1,bachelors,131131,0,0.0
20,female,46,1,22130,sedan,8700,0,0,34,85,685,0,2,0,masters,32289,0,0.0
39,male,14,2,91257,sedan,5718,1,0,49,63,340,1,4,0,high_school,168295,0,0.0
23,female,18,8,73248,SUV,28111,0,1,62,66,816,1,2,0,phd,62154,0,0.0
19,male,7,10,87627,sports,39718,0,1,69,40,429,1,2,1,bachelors,35833,0,0.0
40,male,33,10,86393,sedan,11233,0,0,98,39,321,1,2,0,bachelors,107572,0,0.0
61,male,1,9,46394,sports,15171,1,0,5,92,340,0,2,1,phd,67888,0,0.0
19,male,26,13,54635,SUV,11726,0,0,31,26,452,0,1,0,masters,157970,0,0.0
55,male,9,8,87089,truck,27768,0,1,10,38,649,0,1,0,phd,141893,0,0.0
34,male,34,19,22404,sports,18139,2,0,42,52,308,0,1,1,high_school,24220,0,0.0
52,male,22,9,77629,SUV,1145,1,0,38,39,346,1,0,1,bachelors,40523,0,0.0
51,female,48,8,18156,sports,45782,0,0,12,51,629,0,0,0,masters,128267,0,0.0
40,male,7,4,60618,SUV,20958,0,0,12,36,302,1,0,0,masters,30404,0,0.0
47,female,27,7,54999,SUV,27203,0,0,38,66,708,0,1,1,phd,48005,0,0.0
69,female,22,10,18785,truck,22307,0,0,45,18,335,1,1,0,bachelors,187726,0,0.0
25,female,3,0,53359,sports,35626,1,1,33,33,542,1,2,0,phd,194842,0,0.0
39,male,13,9,95807,truck,38490,0,0,66,77,733,1,1,1,bachelors,166943,0,0.0
61,female,41,0,19694,truck,4598,1,0,31,84,717,0,2,1,phd,49382,0,0.0
75,female,28,6,41114,sports,14583,0,1,67,65,518,1,3,1,masters,31482,0,0.0
53,male,0,13,74549,sports,48637,0,1,64,9,500,1,2,0,phd,53433,0,0.0
22,male,3,4,62230,SUV,18013,0,0,72,51,693,0,0,0,bachelors,26327,1,1493.8665310450224
30,female,31,16,37799,sports,48984,0,0,6,41,838,0,0,0,high_school,193438,0,0.0
46,male,32,5,95288,SUV,45126,1,1,90,59,568,1,1,1,phd,78666,0,0.0
48,male,48,15,16156,SUV,37286,1,0,2,80,423,0,1,0,high_school,98400,0,0.0
64,male,25,10,15304,SUV,38120,0,0,85,1,699,1,2,1,masters,182170,0,0.0
74,male,16,9,45645,SUV,45874,1,0,79,90,580,0,1,1,phd,125121,0,0.0
72,female,38,14,43938,SUV,41197,2,0,71,0,732,1,1,0,high_school,199871,0,0.0
33,male,22,6,61982,SUV,10096,0,1,68,49,699,0,0,0,phd,137044,0,0.0
59,male,31,1,82614,sports,6555,1,1,48,35,301,0,0,0,phd,82428,0,0.0
79,male,14,11,96614,sports,33719,0,0,57,96,628,1,0,1,masters,132085,0,0.0
47,female,12,18,7315,sedan,8997,0,0,93,21,682,1,3,1,bachelors,99922,0,0.0
74,female,1,11,97756,sports,11809,0,0,27,98,377,0,3,1,bachelors,130867,0,0.0
72,male,18,15,17420,truck,28365,0,1,26,97,631,0,1,1,phd,130521,0,0.0
33,male,23,5,23312,sedan,26618,1,1,21,81,462,1,1,0,masters,94587,0,0.0
29,female,44,2,26395,sports,26964,0,0,93,35,449,0,2,0,phd,89164,0,0.0
34,male,23,1,45301,truck,10868,0,0,70,2,804,0,1,0,masters,78747,0,0.0
33,male,10,19,51972,sports,22882,0,0,93,43,449,1,0,1,bachelors,128658,0,0.0
29,female,21,4,68294,SUV,21639,0,0,12,15,346,0,1,1,masters,67124,0,0.0
25,male,14,10,85853,sedan,37963,0,0,21,10,661,0,1,0,phd,196657,1,5936.477121037766
37,male,9,2,53225,SUV,42224,0,1,74,9,673,1,0,1,high_school,154414,0,0.0
20,female,40,2,87504,sedan,37589,0,0,4,50,394,1,0,0,high_school,154025,0,0.0
33,female,26,4,27854,sedan,30470,0,0,21,41,400,0,0,0,phd,178014,0,0.0
47,male,8,10,75780,SUV,45446,0,1,78,84,689,0,0,0,high_school,108529,0,0.0
62,female,27,2,35929,sedan,6178,2,0,52,24,381,1,1,1,phd,179864,0,0.0
40,male,0,12,62103,sedan,11898,0,0,38,98,712,1,2,1,phd,153093,0,0.0
45,male,16,7,68620,sports,6566,1,0,36,5,302,1,2,0,bachelors,80154,0,0.0
68,male,30,19,94590,truck,21353,2,0,30,43,312,1,4,0,bachelors,121811,0,0.0
57,female,43,9,89124,SUV,39188,0,0,61,7,463,1,2,0,bachelors,136125,0,0.0
71,female,9,1,49590,sports,34375,0,0,92,33,644,0,0,1,phd,33186,0,0.0
22,male,36,3,77554,sports,6674,0,1,80,40,465,0,1,1,masters,125600,1,2495.33390035727
37,male,28,17,15621,SUV,23272,2,0,5,0,374,0,0,0,phd,49941,0,0.0
57,female,17,18,5973,sedan,22716,0,0,80,2,359,1,0,0,bachelors,177705,0,0.0
73,female,46,3,63786,SUV,24740,0,0,33,51,681,1,0,0,bachelors,69968,1,2250.0142415042806
61,female,37,19,42097,truck,24170,0,0,86,90,372,1,2,0,high_school,162319,0,0.0
18,male,38,8,39245,truck,36162,1,0,51,76,422,0,0,0,bachelors,35776,0,0.0
74,female,48,15,70211,SUV,12051,0,1,29,42,766,0,0,1,masters,140996,0,0.0
47,female,5,5,59841,sports,9070,0,0,12,46,588,1,1,0,phd,45778,0,0.0
38,male,39,3,30346,SUV,30472,0,0,57,82,815,0,2,1,masters,40533,0,0.0
37,male,11,8,76980,truck,43807,0,0,93,18,780,1,0,0,phd,115277,0,0.0
23,male,13,12,95417,SUV,35789,0,1,52,69,536,0,2,1,high_school,178072,0,0.0
39,female,43,8,54153,sedan,21982,0,0,19,46,471,0,0,1,high_school,60113,0,0.0
35,male,9,5,95382,SUV,32518,0,0,5,77,684,1,1,0,masters,129062,0,0.0
25,male,19,18,81942,sports,20399,1,1,54,4,745,1,0,1,high_school,148127,0,0.0
56,male,14,13,95975,sedan,28313,0,0,30,63,506,1,1,1,phd,22059,0,0.0
49,male,30,14,10972,truck,17110,2,0,58,44,449,1,0,0,high_school,34885,0,0.0
50,female,6,2,53063,SUV,35816,0,2,18,63,450,1,1,1,phd,63870,1,5223.780045621708
70,male,40,4,70488,sports,23353,1,1,69,44,412,0,0,1,phd,74759,0,0.0
33,female,9,17,62055,sports,29530,0,0,97,35,531,0,0,0,masters,167436,0,0.0
29,female,9,13,69366,truck,1893,0,0,27,8,787,0,2,1,phd,44212,0,0.0
55,female,47,15,15931,SUV,46811,0,1,12,22,682,1,0,1,high_school,48054,0,0.0
69,male,38,13,12702,sports,29724,0,0,51,31,673,1,2,1,masters,96715,0,0.0
51,female,27,8,89834,sedan,27885,0,0,73,92,546,1,0,0,phd,171211,0,0.0
78,male,29,14,26540,SUV,45560,3,1,60,44,439,0,0,0,phd,111156,0,0.0
31,male,36,6,62450,truck,14613,0,0,40,27,701,1,0,0,phd,106888,0,0.0
53,male,2,13,70252,sedan,15316,1,0,44,51,424,1,1,1,masters,52603,1,790.124495175559
50,female,49,5,51904,SUV,7087,0,0,6,10,655,0,0,0,phd,69894,0,0.0
40,male,42,14,57320,sports,36701,0,0,81,18,538,0,1,0,masters,155887,0,0.0
67,male,14,19,36000,truck,19665,0,0,85,63,812,1,1,1,high_school,186098,0,0.0
62,male,20,7,7599,truck,42032,0,1,13,64,831,0,0,0,masters,144152,0,0.0
19,female,36,1,92636,SUV,35148,0,0,35,72,572,0,1,0,bachelors,93834,0,0.0
58,female,11,7,89719,truck,30622,1,0,7,56,476,1,0,1,bachelors,110782,1,3082.2026702385483
38,female,3,0,61165,sedan,31298,2,0,11,65,705,0,0,0,phd,92196,0,0.0
19,male,46,16,63855,SUV,17867,1,0,39,3,413,0,0,0,phd,89072,0,0.0
44,female,8,18,5018,sedan,42989,0,1,96,28,326,1,2,1,bachelors,39136,0,0.0
74,male,38,4,5858,truck,45741,0,1,87,3,717,0,2,0,high_school,29892,0,0.0
26,male,41,19,30992,truck,14164,0,1,61,0,761,0,1,0,masters,138365,0,0.0
18,female,27,15,37580,truck,21163,1,0,13,91,479,0,1,1,bachelors,136703,0,0.0
28,male,22,6,75916,sedan,7101,0,0,48,17,546,1,0,1,masters,36065,0,0.0
20,female,44,6,40800,truck,38722,0,1,50,12,799,1,1,0,high_school,113985,0,0.0
69,male,39,17,63770,SUV,39721,0,0,61,69,616,0,0,1,high_school,75019,0,0.0
79,female,43,17,59941,sports,40048,0,0,4,48,733,1,0,1,bachelors,170645,0,0.0
40,male,21,1,89451,SUV,34546,0,1,82,46,532,0,1,0,phd,52925,0,0.0
43,male,23,14,42487,sports,4475,1,0,66,85,668,0,0,1,high_school,74890,0,0.0
21,male,25,13,17943,truck,5723,1,1,0,29,467,1,2,1,high_school,31436,0,0.0
35,male,29,17,66457,SUV,15890,1,0,96,26,367,1,0,0,masters,175281,0,0.0
72,male,32,8,23836,sedan,24270,0,1,48,71,644,1,0,1,masters,191428,0,0.0
23,female,15,13,16394,sports,7713,1,0,16,27,829,1,2,0,bachelors,99405,0,0.0
52,male,21,4,77158,sedan,28853,0,0,72,1,351,0,0,0,bachelors,48539,0,0.0
39,female,48,10,30280,sports,9601,0,0,94,19,744,0,1,1,masters,34132,0,0.0
60,female,49,7,82318,truck,18443,0,1,34,74,439,0,2,0,high_school,191671,0,0.0
32,female,42,4,6159,SUV,18984,1,0,66,77,708,1,1,1,phd,59777,0,0.0
39,male,17,10,75162,sports,13735,1,0,12,23,634,1,0,0,phd,40695,0,0.0
77,male,6,4,28440,SUV,19617,0,0,36,76,580,1,2,0,bachelors,157679,0,0.0
54,male,49,16,82166,sports,27228,0,0,37,71,704,1,2,1,masters,124069,0,0.0
69,female,25,3,57712,sports,43257,1,0,77,43,421,0,1,1,high_school,117503,0,0.0
59,male,7,14,52656,truck,14974,0,1,5,20,759,0,1,1,phd,193909,0,0.0
29,male,5,18,11589,sports,47492,0,0,92,21,338,1,1,1,phd,158734,1,624.7988824878213
64,female,29,1,53241,sedan,45182,1,0,62,72,374,1,1,0,phd,184881,0,0.0
66,female,38,16,28233,sports,11623,0,0,48,57,516,0,1,0,high_school,90859,0,0.0
59,female,22,11,40011,sports,16395,0,0,8,10,545,1,2,1,high_school,145061,0,0.0
55,female,31,16,13177,sports,7469,0,1,35,79,717,1,0,0,bachelors,194426,0,0.0
35,female,21,9,39528,truck,26040,0,0,22,52,502,0,2,1,bachelors,114315,0,0.0
62,female,41,17,66351,SUV,44473,0,0,78,8,818,0,1,1,masters,185742,0,0.0
52,male,42,18,96908,SUV,4166,1,0,56,66,595,0,1,0,masters,63022,0,0.0
47,female,44,17,61831,truck,22637,1,0,49,99,749,1,1,0,masters,199853,0,0.0
41,male,8,12,56827,sedan,3209,0,1,58,51,527,1,2,1,masters,136216,0,0.0
59,male,30,13,28508,sedan,9747,2,0,6,12,402,1,3,0,masters,105580,0,0.0
47,male,6,15,59933,truck,34067,0,0,46,0,391,1,0,1,bachelors,75799,0,0.0
31,female,8,17,85501,SUV,21250,3,0,88,43,656,1,2,1,high_school,82292,0,0.0
23,male,12,17,73772,sedan,25931,0,0,86,74,445,0,2,1,phd,179854,0,0.0
20,female,2,15,20611,truck,47319,0,0,74,23,566,0,1,1,high_school,93844,0,0.0
33,female,34,16,27282,SUV,34331,1,1,55,4,418,0,1,0,bachelors,130449,0,0.0
24,male,32,6,46003,sedan,13201,0,0,7,65,802,0,0,0,phd,170595,0,0.0
69,female,20,11,86365,sedan,42982,1,0,35,80,563,1,2,0,phd,29706,0,0.0
31,male,30,1,79216,truck,32305,1,0,41,80,575,0,1,1,high_school,116871,0,0.0
